ID,State_FIPS,Name,Region_type,State,YEAR,FAH,FAFH,Total nominal food sales,FAH.1,FAFH.1,Total constant dollar food sales,NUMBER_OF_EVENTS,DAMAGE_PROPERTY,DAMAGE_CROPS,diversity,tons
102,1,Hoover,CSA,ALABAMA,2013,10204.54,7899.0,18103.54,"5,087.67","3,958.14",9045.82,935,8394450.0,6000.0,0.5412139251914612,888.9529
102,1,Talladega,CSA,ALABAMA,2013,10204.54,7899.0,18103.54,"5,087.67","3,958.14",9045.82,935,8394450.0,6000.0,0.5412139251914612,888.9529
103,1,Chattanooga,CSA,ALABAMA,2013,10204.54,7899.0,18103.54,"5,087.67","3,958.14",9045.82,935,8394450.0,6000.0,0.7275287901343692,1810.360240494072
103,1,Cleveland,CSA,ALABAMA,2013,10204.54,7899.0,18103.54,"5,087.67","3,958.14",9045.82,935,8394450.0,6000.0,0.7275287901343692,1810.360240494072
103,1,Dalton,CSA,ALABAMA,2013,10204.54,7899.0,18103.54,"5,087.67","3,958.14",9045.82,935,8394450.0,6000.0,0.7275287901343692,1810.360240494072
104,1,Columbus,CSA,ALABAMA,2013,10204.54,7899.0,18103.54,"5,087.67","3,958.14",9045.82,935,8394450.0,6000.0,0.7386247560770284,287.003306479996
104,1,Auburn,CSA,ALABAMA,2013,10204.54,7899.0,18103.54,"5,087.67","3,958.14",9045.82,935,8394450.0,6000.0,0.7386247560770284,287.003306479996
104,1,Opelika,CSA,ALABAMA,2013,10204.54,7899.0,18103.54,"5,087.67","3,958.14",9045.82,935,8394450.0,6000.0,0.7386247560770284,287.003306479996
105,1,Dothan,CSA,ALABAMA,2013,10204.54,7899.0,18103.54,"5,087.67","3,958.14",9045.82,935,8394450.0,6000.0,0.6920179276734245,982.5111213788848
105,1,Enterprise,CSA,ALABAMA,2013,10204.54,7899.0,18103.54,"5,087.67","3,958.14",9045.82,935,8394450.0,6000.0,0.6920179276734245,982.5111213788848
105,1,Ozark,CSA,ALABAMA,2013,10204.54,7899.0,18103.54,"5,087.67","3,958.14",9045.82,935,8394450.0,6000.0,0.6920179276734245,982.5111213788848
106,1,Florence,MSA,ALABAMA,2013,10204.54,7899.0,18103.54,"5,087.67","3,958.14",9045.82,935,8394450.0,6000.0,0.7923115221926719,865.7992572578105
106,1,Muscle Shoals,MSA,ALABAMA,2013,10204.54,7899.0,18103.54,"5,087.67","3,958.14",9045.82,935,8394450.0,6000.0,0.7923115221926719,865.7992572578105
107,1,Gadsden,MSA,ALABAMA,2013,10204.54,7899.0,18103.54,"5,087.67","3,958.14",9045.82,935,8394450.0,6000.0,0.6290907194089776,666.0269772226494
108,1,Huntsville,CSA,ALABAMA,2013,10204.54,7899.0,18103.54,"5,087.67","3,958.14",9045.82,935,8394450.0,6000.0,0.7261832659705807,4362.7272077704365
108,1,Decatur,CSA,ALABAMA,2013,10204.54,7899.0,18103.54,"5,087.67","3,958.14",9045.82,935,8394450.0,6000.0,0.7261832659705807,4362.7272077704365
108,1,Albertville,CSA,ALABAMA,2013,10204.54,7899.0,18103.54,"5,087.67","3,958.14",9045.82,935,8394450.0,6000.0,0.7261832659705807,4362.7272077704365
109,1,Mobile,CSA,ALABAMA,2013,10204.54,7899.0,18103.54,"5,087.67","3,958.14",9045.82,935,8394450.0,6000.0,0.4471935398061026,311.2523
109,1,Daphne,CSA,ALABAMA,2013,10204.54,7899.0,18103.54,"5,087.67","3,958.14",9045.82,935,8394450.0,6000.0,0.4471935398061026,311.2523
109,1,Fairhope,CSA,ALABAMA,2013,10204.54,7899.0,18103.54,"5,087.67","3,958.14",9045.82,935,8394450.0,6000.0,0.4471935398061026,311.2523
110,1,Montgomery,MSA,ALABAMA,2013,10204.54,7899.0,18103.54,"5,087.67","3,958.14",9045.82,935,8394450.0,6000.0,0.727550423803391,1272.3358353645858
111,1,Tuscaloosa,MSA,ALABAMA,2013,10204.54,7899.0,18103.54,"5,087.67","3,958.14",9045.82,935,8394450.0,6000.0,0.5737301522915825,826.6828970001687
199,1,Remainder of Alabama,RS,ALABAMA,2013,10204.54,7899.0,18103.54,"5,087.67","3,958.14",9045.82,935,8394450.0,6000.0,0.6928697048384965,3012.704002209622
401,4,Flagstaff,MSA,ARIZONA,2013,15357.06,12486.71,27843.77,"7,656.56","6,257.02",13913.58,561,154201200.0,16005000.0,0.4803526649897036,768.2433494498166
402,4,Las Vegas,CSA,ARIZONA,2013,15357.06,12486.71,27843.77,"7,656.56","6,257.02",13913.58,561,154201200.0,16005000.0,0.3852767102283114,129.81304414180585
402,4,Henderson,CSA,ARIZONA,2013,15357.06,12486.71,27843.77,"7,656.56","6,257.02",13913.58,561,154201200.0,16005000.0,0.3852767102283114,129.81304414180585
403,4,Phoenix,MSA,ARIZONA,2013,15357.06,12486.71,27843.77,"7,656.56","6,257.02",13913.58,561,154201200.0,16005000.0,0.6249472790971944,2895.0103
403,4,Mesa,MSA,ARIZONA,2013,15357.06,12486.71,27843.77,"7,656.56","6,257.02",13913.58,561,154201200.0,16005000.0,0.6249472790971944,2895.0103
403,4,Scottsdale,MSA,ARIZONA,2013,15357.06,12486.71,27843.77,"7,656.56","6,257.02",13913.58,561,154201200.0,16005000.0,0.6249472790971944,2895.0103
404,4,Prescott,MSA,ARIZONA,2013,15357.06,12486.71,27843.77,"7,656.56","6,257.02",13913.58,561,154201200.0,16005000.0,0.3692378383364988,1.061200529211805
405,4,Sierra Vista,MSA,ARIZONA,2013,15357.06,12486.71,27843.77,"7,656.56","6,257.02",13913.58,561,154201200.0,16005000.0,0.4075669712348581,131.8068253573081
405,4,Douglas,MSA,ARIZONA,2013,15357.06,12486.71,27843.77,"7,656.56","6,257.02",13913.58,561,154201200.0,16005000.0,0.4075669712348581,131.8068253573081
406,4,Tucson,CSA,ARIZONA,2013,15357.06,12486.71,27843.77,"7,656.56","6,257.02",13913.58,561,154201200.0,16005000.0,0.3492283309256446,123.4536
406,4,Nogales,CSA,ARIZONA,2013,15357.06,12486.71,27843.77,"7,656.56","6,257.02",13913.58,561,154201200.0,16005000.0,0.3492283309256446,123.4536
407,4,Yuma,MSA,ARIZONA,2013,15357.06,12486.71,27843.77,"7,656.56","6,257.02",13913.58,561,154201200.0,16005000.0,0.4136475356649818,219.9474602904117
499,4,Remainder of Arizona,RS,ARIZONA,2013,15357.06,12486.71,27843.77,"7,656.56","6,257.02",13913.58,561,154201200.0,16005000.0,0.4719208923684592,869.850020231446
501,5,Fayetteville,MSA,MISSOURI,2013,12396.01,11594.99,23991.0,"6,180.27","5,810.19",11990.46,1979,95535500.0,445000.0,0.6706635536659671,4230.221080705087
501,5,Springdale,MSA,MISSOURI,2013,12396.01,11594.99,23991.0,"6,180.27","5,810.19",11990.46,1979,95535500.0,445000.0,0.6706635536659671,4230.221080705087
501,5,Rogers,MSA,MISSOURI,2013,12396.01,11594.99,23991.0,"6,180.27","5,810.19",11990.46,1979,95535500.0,445000.0,0.6706635536659671,4230.221080705087
502,5,Fort Smith,MSA,OKLAHOMA,2013,7730.53,6404.14,14134.67,"3,854.21","3,209.08",7063.29,2212,2022424300.0,468000000.0,0.674603384088996,1827.0800390361303
503,5,Hot Springs,CSA,ARKANSAS,2013,5519.56,4540.5,10060.05,"2,751.88","2,275.22",5027.1,1341,72299100.0,85000.0,0.5805742004266863,81.85250959297419
503,5,Malvern,CSA,ARKANSAS,2013,5519.56,4540.5,10060.05,"2,751.88","2,275.22",5027.1,1341,72299100.0,85000.0,0.5805742004266863,81.85250959297419
504,5,Jonesboro,CSA,ARKANSAS,2013,5519.56,4540.5,10060.05,"2,751.88","2,275.22",5027.1,1341,72299100.0,85000.0,0.5716914865664832,1663.0010272999723
504,5,Paragould,CSA,ARKANSAS,2013,5519.56,4540.5,10060.05,"2,751.88","2,275.22",5027.1,1341,72299100.0,85000.0,0.5716914865664832,1663.0010272999723
505,5,Little Rock,CSA,ARKANSAS,2013,5519.56,4540.5,10060.05,"2,751.88","2,275.22",5027.1,1341,72299100.0,85000.0,0.5958351175428256,2954.133068550667
505,5,North Little Rock,CSA,ARKANSAS,2013,5519.56,4540.5,10060.05,"2,751.88","2,275.22",5027.1,1341,72299100.0,85000.0,0.5958351175428256,2954.133068550667
506,5,Memphis,CSA,ARKANSAS,2013,5519.56,4540.5,10060.05,"2,751.88","2,275.22",5027.1,1341,72299100.0,85000.0,0.7037193707910175,4357.85348404009
506,5,Forrest City,CSA,ARKANSAS,2013,5519.56,4540.5,10060.05,"2,751.88","2,275.22",5027.1,1341,72299100.0,85000.0,0.7037193707910175,4357.85348404009
507,5,Texarkana,MSA,ARKANSAS,2013,5519.56,4540.5,10060.05,"2,751.88","2,275.22",5027.1,1341,72299100.0,85000.0,0.6328260346068962,525.7014577341505
599,5,Remainder of Arkansas,RS,ARKANSAS,2013,5519.56,4540.5,10060.05,"2,751.88","2,275.22",5027.1,1341,72299100.0,85000.0,0.7209972301283172,14078.444625128488
601,6,Bakersfield,MSA,CALIFORNIA,2013,78238.02,78758.8,156996.83,"39,007.11","39,465.59",78472.7,739,87660500.0,440355000.0,0.4775873446438383,886.5148431921294
602,6,Chico,MSA,CALIFORNIA,2013,78238.02,78758.8,156996.83,"39,007.11","39,465.59",78472.7,739,87660500.0,440355000.0,0.3760635118729715,225.1545860426688
603,6,El Centro,MSA,CALIFORNIA,2013,78238.02,78758.8,156996.83,"39,007.11","39,465.59",78472.7,739,87660500.0,440355000.0,0.4265837066787865,1564.4639631488703
604,6,Fresno,CSA,CALIFORNIA,2013,78238.02,78758.8,156996.83,"39,007.11","39,465.59",78472.7,739,87660500.0,440355000.0,0.5123569410803542,5029.7488
604,6,Madera,CSA,CALIFORNIA,2013,78238.02,78758.8,156996.83,"39,007.11","39,465.59",78472.7,739,87660500.0,440355000.0,0.5123569410803542,5029.7488
605,6,Los Angeles,CSA,CALIFORNIA,2013,78238.02,78758.8,156996.83,"39,007.11","39,465.59",78472.7,739,87660500.0,440355000.0,0.6771853773624602,6689.6735
605,6,Long Beach,CSA,CALIFORNIA,2013,78238.02,78758.8,156996.83,"39,007.11","39,465.59",78472.7,739,87660500.0,440355000.0,0.6771853773624602,6689.6735
606,6,Modesto,CSA,CALIFORNIA,2013,78238.02,78758.8,156996.83,"39,007.11","39,465.59",78472.7,739,87660500.0,440355000.0,0.4435073647305058,5794.140884167743
606,6,Merced,CSA,CALIFORNIA,2013,78238.02,78758.8,156996.83,"39,007.11","39,465.59",78472.7,739,87660500.0,440355000.0,0.4435073647305058,5794.140884167743
607,6,Redding,CSA,CALIFORNIA,2013,78238.02,78758.8,156996.83,"39,007.11","39,465.59",78472.7,739,87660500.0,440355000.0,0.4688031263138461,365.26358676435433
607,6,Red Bluff,CSA,CALIFORNIA,2013,78238.02,78758.8,156996.83,"39,007.11","39,465.59",78472.7,739,87660500.0,440355000.0,0.4688031263138461,365.26358676435433
608,6,Sacramento,CSA,CALIFORNIA,2013,78238.02,78758.8,156996.83,"39,007.11","39,465.59",78472.7,739,87660500.0,440355000.0,0.3251068924680418,1110.4217
608,6,Roseville,CSA,CALIFORNIA,2013,78238.02,78758.8,156996.83,"39,007.11","39,465.59",78472.7,739,87660500.0,440355000.0,0.3251068924680418,1110.4217
609,6,Salinas,MSA,CALIFORNIA,2013,78238.02,78758.8,156996.83,"39,007.11","39,465.59",78472.7,739,87660500.0,440355000.0,0.4441686234454238,227.89970478179848
610,6,San Diego,MSA,CALIFORNIA,2013,78238.02,78758.8,156996.83,"39,007.11","39,465.59",78472.7,739,87660500.0,440355000.0,0.3489615632693542,540.0349
610,6,Carlsbad,MSA,CALIFORNIA,2013,78238.02,78758.8,156996.83,"39,007.11","39,465.59",78472.7,739,87660500.0,440355000.0,0.3489615632693542,540.0349
611,6,San Jose,CSA,CALIFORNIA,2013,78238.02,78758.8,156996.83,"39,007.11","39,465.59",78472.7,739,87660500.0,440355000.0,0.4800734487244624,5195.8643
611,6,San Francisco,CSA,CALIFORNIA,2013,78238.02,78758.8,156996.83,"39,007.11","39,465.59",78472.7,739,87660500.0,440355000.0,0.4800734487244624,5195.8643
611,6,Oakland,CSA,CALIFORNIA,2013,78238.02,78758.8,156996.83,"39,007.11","39,465.59",78472.7,739,87660500.0,440355000.0,0.4800734487244624,5195.8643
612,6,San Luis Obispo,MSA,CALIFORNIA,2013,78238.02,78758.8,156996.83,"39,007.11","39,465.59",78472.7,739,87660500.0,440355000.0,0.459168453373099,310.9946296741006
612,6,Paso Robles,MSA,CALIFORNIA,2013,78238.02,78758.8,156996.83,"39,007.11","39,465.59",78472.7,739,87660500.0,440355000.0,0.459168453373099,310.9946296741006
612,6,Arroyo Grande,MSA,CALIFORNIA,2013,78238.02,78758.8,156996.83,"39,007.11","39,465.59",78472.7,739,87660500.0,440355000.0,0.459168453373099,310.9946296741006
613,6,Santa Maria,MSA,CALIFORNIA,2013,78238.02,78758.8,156996.83,"39,007.11","39,465.59",78472.7,739,87660500.0,440355000.0,0.4719323308882628,208.1353833192936
613,6,Santa Barbara,MSA,CALIFORNIA,2013,78238.02,78758.8,156996.83,"39,007.11","39,465.59",78472.7,739,87660500.0,440355000.0,0.4719323308882628,208.1353833192936
614,6,Visalia,CSA,CALIFORNIA,2013,78238.02,78758.8,156996.83,"39,007.11","39,465.59",78472.7,739,87660500.0,440355000.0,0.4600579110465339,3990.187815045582
614,6,Porterville,CSA,CALIFORNIA,2013,78238.02,78758.8,156996.83,"39,007.11","39,465.59",78472.7,739,87660500.0,440355000.0,0.4600579110465339,3990.187815045582
614,6,Hanford,CSA,CALIFORNIA,2013,78238.02,78758.8,156996.83,"39,007.11","39,465.59",78472.7,739,87660500.0,440355000.0,0.4600579110465339,3990.187815045582
699,6,Remainder of California,RS,CALIFORNIA,2013,78238.02,78758.8,156996.83,"39,007.11","39,465.59",78472.7,739,87660500.0,440355000.0,0.468825115864619,1540.6091038634593
801,8,Colorado Springs,MSA,COLORADO,2013,14532.21,12299.13,26831.34,"7,245.32","6,163.03",13408.34,1542,1003891750.0,7730000.0,0.2930777564605905,2.0717124250739847
802,8,Denver,CSA,COLORADO,2013,14532.21,12299.13,26831.34,"7,245.32","6,163.03",13408.34,1542,1003891750.0,7730000.0,0.5366550940348378,5308.5906
802,8,Aurora,CSA,COLORADO,2013,14532.21,12299.13,26831.34,"7,245.32","6,163.03",13408.34,1542,1003891750.0,7730000.0,0.5366550940348378,5308.5906
803,8,Edwards,CSA,COLORADO,2013,14532.21,12299.13,26831.34,"7,245.32","6,163.03",13408.34,1542,1003891750.0,7730000.0,0.2812265466356329,0.0916042682829191
803,8,Glenwood Springs,CSA,COLORADO,2013,14532.21,12299.13,26831.34,"7,245.32","6,163.03",13408.34,1542,1003891750.0,7730000.0,0.2812265466356329,0.0916042682829191
804,8,Fort Collins,MSA,COLORADO,2013,14532.21,12299.13,26831.34,"7,245.32","6,163.03",13408.34,1542,1003891750.0,7730000.0,0.3351194877593956,1739.644845299072
805,8,Grand Junction,MSA,COLORADO,2013,14532.21,12299.13,26831.34,"7,245.32","6,163.03",13408.34,1542,1003891750.0,7730000.0,0.2161602799402577,71.79159166966303
806,8,Pueblo,CSA,CALIFORNIA,2013,78238.02,78758.8,156996.83,"39,007.11","39,465.59",78472.7,739,87660500.0,440355000.0,0.3810178724816713,465.742248602384
807,8,Steamboat Springs,CSA,COLORADO,2013,14532.21,12299.13,26831.34,"7,245.32","6,163.03",13408.34,1542,1003891750.0,7730000.0,0.2749764066603846,43.32699894547119
807,8,Craig,CSA,COLORADO,2013,14532.21,12299.13,26831.34,"7,245.32","6,163.03",13408.34,1542,1003891750.0,7730000.0,0.2749764066603846,43.32699894547119
899,8,Remainder of Colorado,RS,COLORADO,2013,14532.21,12299.13,26831.34,"7,245.32","6,163.03",13408.34,1542,1003891750.0,7730000.0,0.4364043112470372,19790.51359879005
901,9,Boston,CSA,CONNECTICUT,2013,9393.26,7123.69,16516.96,"4,683.20","3,569.64",8252.84,203,5757500.0,0.0,0.6265082847396005,1892.9194646666044
901,9,Worcester,CSA,CONNECTICUT,2013,9393.26,7123.69,16516.96,"4,683.20","3,569.64",8252.84,203,5757500.0,0.0,0.6265082847396005,1892.9194646666044
901,9,Providence,CSA,CONNECTICUT,2013,9393.26,7123.69,16516.96,"4,683.20","3,569.64",8252.84,203,5757500.0,0.0,0.6265082847396005,1892.9194646666044
902,9,Hartford,MSA,CONNECTICUT,2013,9393.26,7123.69,16516.96,"4,683.20","3,569.64",8252.84,203,5757500.0,0.0,0.3215877400268664,527.5197
902,9,West Hartford,MSA,CONNECTICUT,2013,9393.26,7123.69,16516.96,"4,683.20","3,569.64",8252.84,203,5757500.0,0.0,0.3215877400268664,527.5197
902,9,East Hartford,MSA,CONNECTICUT,2013,9393.26,7123.69,16516.96,"4,683.20","3,569.64",8252.84,203,5757500.0,0.0,0.3215877400268664,527.5197
903,9,New York,CSA,PENNSYLVANIA,2013,25825.58,22435.27,48260.85,"12,875.85","11,242.19",24118.04,1803,24947250.0,15000.0,0.6919568907699687,7988.553699999999
903,9,Newark,CSA,PENNSYLVANIA,2013,25825.58,22435.27,48260.85,"12,875.85","11,242.19",24118.04,1803,24947250.0,15000.0,0.6919568907699687,7988.553699999999
999,9,Remainder of Connecticut,RS,CONNECTICUT,2013,9393.26,7123.69,16516.96,"4,683.20","3,569.64",8252.84,203,5757500.0,0.0,0.276341737341559,11.638243263395433
1001,10,Philadelphia,CSA,MARYLAND,2013,14117.65,12410.06,26527.71,"7,038.63","6,218.61",13257.25,629,444500.0,153850.0,0.6480960212792068,3967.567379135056
1001,10,Reading,CSA,MARYLAND,2013,14117.65,12410.06,26527.71,"7,038.63","6,218.61",13257.25,629,444500.0,153850.0,0.6480960212792068,3967.567379135056
1001,10,Camden,CSA,MARYLAND,2013,14117.65,12410.06,26527.71,"7,038.63","6,218.61",13257.25,629,444500.0,153850.0,0.6480960212792068,3967.567379135056
1002,10,Salisbury,MSA,DELAWARE,2013,1977.25,1849.44,3826.69,985.8,926.75,1912.54,144,410000.0,0.0,0.4661460296674413,7293.133907068343
1101,11,Washington,MSA,WEST VIRGINIA,2013,3638.8,2934.56,6573.36,"1,814.20","1,470.49",3284.69,759,9586250.0,17600.0,0.6860520823731915,1686.4984294210133
1101,11,Arlington,MSA,WEST VIRGINIA,2013,3638.8,2934.56,6573.36,"1,814.20","1,470.49",3284.69,759,9586250.0,17600.0,0.6860520823731915,1686.4984294210133
1101,11,Alexandria,MSA,WEST VIRGINIA,2013,3638.8,2934.56,6573.36,"1,814.20","1,470.49",3284.69,759,9586250.0,17600.0,0.6860520823731915,1686.4984294210133
1201,12,Cape Coral,CSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.5485056132842568,106.9444781592032
1201,12,Fort Myers,CSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.5485056132842568,106.9444781592032
1201,12,Naples,CSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.5485056132842568,106.9444781592032
1202,12,Crestview,MSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.6141757388578888,315.40581789649104
1202,12,Fort Walton Beach,MSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.6141757388578888,315.40581789649104
1202,12,Destin,MSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.6141757388578888,315.40581789649104
1203,12,Gainesville,CSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.5316693159606911,280.1881071620714
1203,12,Lake City,CSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.5316693159606911,280.1881071620714
1204,12,Homosassa Springs,MSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.5226701982571555,16.953856298958776
1205,12,Jacksonville,CSA,GEORGIA,2013,21901.86,19761.83,41663.7,"10,919.60","9,902.54",20822.15,997,151231220.0,2000.0,0.5156987853320277,273.57229
1205,12,St. Marys,CSA,GEORGIA,2013,21901.86,19761.83,41663.7,"10,919.60","9,902.54",20822.15,997,151231220.0,2000.0,0.5156987853320277,273.57229
1205,12,Palatka,CSA,GEORGIA,2013,21901.86,19761.83,41663.7,"10,919.60","9,902.54",20822.15,997,151231220.0,2000.0,0.5156987853320277,273.57229
1206,12,Lakeland,MSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.5819260398439141,630.9412873298753
1206,12,Winter Haven,MSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.5819260398439141,630.9412873298753
1207,12,Miami,CSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.6256514367704917,2497.5031
1207,12,Fort Lauderdale,CSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.6256514367704917,2497.5031
1207,12,Port St. Lucie,CSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.6256514367704917,2497.5031
1208,12,North Port,CSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.5796232686056175,208.63129227998715
1208,12,Sarasota,CSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.5796232686056175,208.63129227998715
1209,12,Ocala,MSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.5630376235783476,448.5646713059915
1210,12,Orlando,CSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.5954527761805934,455.08130000000006
1210,12,Deltona,CSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.5954527761805934,455.08130000000006
1210,12,Daytona Beach,CSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.5954527761805934,455.08130000000006
1211,12,Palm Bay,MSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.5430813810988099,70.1641270862532
1211,12,Melbourne,MSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.5430813810988099,70.1641270862532
1211,12,Titusville,MSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.5430813810988099,70.1641270862532
1212,12,Panama City,MSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.5692465340150784,82.32826979333895
1213,12,Pensacola,MSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.5557738521922949,223.93312338033385
1213,12,Ferry Pass,MSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.5557738521922949,223.93312338033385
1213,12,Brent,MSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.5557738521922949,223.93312338033385
1214,12,Sebring,MSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.4946267108226077,37.462346336532114
1215,12,Tallahassee,CSA,GEORGIA,2013,21901.86,19761.83,41663.7,"10,919.60","9,902.54",20822.15,997,151231220.0,2000.0,0.6950310867414597,576.85476925697
1215,12,Bainbridge,CSA,GEORGIA,2013,21901.86,19761.83,41663.7,"10,919.60","9,902.54",20822.15,997,151231220.0,2000.0,0.6950310867414597,576.85476925697
1216,12,Tampa,MSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.4901264878714049,2265.1606
1216,12,St. Petersburg,MSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.4901264878714049,2265.1606
1216,12,Clearwater,MSA,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.4901264878714049,2265.1606
1299,12,Remainder of Florida,RS,FLORIDA,2013,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.6818244547102373,4701.980012240504
1301,13,Albany,MSA,GEORGIA,2013,21901.86,19761.83,41663.7,"10,919.60","9,902.54",20822.15,997,151231220.0,2000.0,0.6579893239162791,640.2632933914717
1302,13,Atlanta,CSA,GEORGIA,2013,21901.86,19761.83,41663.7,"10,919.60","9,902.54",20822.15,997,151231220.0,2000.0,0.7022196858365671,8129.810899999999
1302,13,Athens,CSA,GEORGIA,2013,21901.86,19761.83,41663.7,"10,919.60","9,902.54",20822.15,997,151231220.0,2000.0,0.7022196858365671,8129.810899999999
1302,13,Clarke County,CSA,GEORGIA,2013,21901.86,19761.83,41663.7,"10,919.60","9,902.54",20822.15,997,151231220.0,2000.0,0.7022196858365671,8129.810899999999
1302,13,Sandy Springs,CSA,GEORGIA,2013,21901.86,19761.83,41663.7,"10,919.60","9,902.54",20822.15,997,151231220.0,2000.0,0.7022196858365671,8129.810899999999
1303,13,Augusta,MSA,SOUTH CAROLINA,2013,9918.24,9398.86,19317.1,"4,944.94","4,709.72",9654.65,920,18369000.0,10000.0,0.6712127402017238,274.3189084133825
1303,13,Richmond County,MSA,SOUTH CAROLINA,2013,9918.24,9398.86,19317.1,"4,944.94","4,709.72",9654.65,920,18369000.0,10000.0,0.6712127402017238,274.3189084133825
1304,13,Brunswick,MSA,GEORGIA,2013,21901.86,19761.83,41663.7,"10,919.60","9,902.54",20822.15,997,151231220.0,2000.0,0.6398194432667055,253.9297804347826
1308,13,Macon,CSA,GEORGIA,2013,21901.86,19761.83,41663.7,"10,919.60","9,902.54",20822.15,997,151231220.0,2000.0,0.5711926267079587,394.1621258274619
1308,13,Warner Robins,CSA,GEORGIA,2013,21901.86,19761.83,41663.7,"10,919.60","9,902.54",20822.15,997,151231220.0,2000.0,0.5711926267079587,394.1621258274619
1309,13,Rome,CSA,GEORGIA,2013,21901.86,19761.83,41663.7,"10,919.60","9,902.54",20822.15,997,151231220.0,2000.0,0.575887915081939,63.61093479241406
1309,13,Summerville,CSA,GEORGIA,2013,21901.86,19761.83,41663.7,"10,919.60","9,902.54",20822.15,997,151231220.0,2000.0,0.575887915081939,63.61093479241406
1310,13,Savannah,CSA,GEORGIA,2013,21901.86,19761.83,41663.7,"10,919.60","9,902.54",20822.15,997,151231220.0,2000.0,0.5197407846707988,133.9108
1310,13,Hinesville,CSA,GEORGIA,2013,21901.86,19761.83,41663.7,"10,919.60","9,902.54",20822.15,997,151231220.0,2000.0,0.5197407846707988,133.9108
1310,13,Statesboro,CSA,GEORGIA,2013,21901.86,19761.83,41663.7,"10,919.60","9,902.54",20822.15,997,151231220.0,2000.0,0.5197407846707988,133.9108
